iso_code,country,current_population,updated_datetime
GNQ,Equatorial Guinea,"1,467,243",2021-11-13 12:32:58.256394
TTO,Trinidad And Tobago,"1,404,866",2021-11-13 12:32:58.256394
TLS,Timor Leste,"1,353,224",2021-11-13 12:32:58.256394
EST,Estonia,"1,324,643",2021-11-13 12:32:58.256394
MUS,Mauritius,"1,273,975",2021-11-13 12:32:58.256394
CYP,Cyprus,"1,218,701",2021-11-13 12:32:58.256394
DJI,Djibouti,"1,007,337",2021-11-13 12:32:58.256394
FJI,Fiji,"905,210",2021-11-13 12:32:58.256394
RU,Reunion,"903,990",2021-11-13 12:32:58.256394
COM,Comoros,"895,498",2021-11-13 12:32:58.256394
GUY,Guyana,"791,681",2021-11-13 12:32:58.256394
BTN,Bhutan,"783,015",2021-11-13 12:32:58.256394
SLB,Solomon Islands,"710,366",2021-11-13 12:32:58.256394
MAC,Macau,"661,918",2021-11-13 12:32:58.256394
LUX,Luxembourg,"638,202",2021-11-13 12:32:58.256394
MNE,Montenegro,"628,053",2021-11-13 12:32:58.256394
ESH,Western Sahara,"617,160",2021-11-13 12:32:58.256394
SUR,Suriname,"593,697",2021-11-13 12:32:58.256394
CPV,Cape Verde,"564,066",2021-11-13 12:32:58.256394
MDV,Maldives,"545,243",2021-11-13 12:32:58.256394
MLT,Malta,"443,326",2021-11-13 12:32:58.256394
BRN,Brunei,"443,023",2021-11-13 12:32:58.256394
BLZ,Belize,"407,624",2021-11-13 12:32:58.256394
BHS,Bahamas,"398,268",2021-11-13 12:32:58.256394
MTQ,Martinique,"374,474",2021-11-13 12:32:58.256394
ISL,Iceland,"344,166",2021-11-13 12:32:58.256394
VUT,Vanuatu,"317,174",2021-11-13 12:32:58.256394
NCL,New Caledonia,"289,167",2021-11-13 12:32:58.256394
BRB,Barbados,"287,847",2021-11-13 12:32:58.256394
PYF,French Polynesia,"283,072",2021-11-13 12:32:58.256394
MYT,Mayotte,"281,954",2021-11-13 12:32:58.256394
STP,Sao Tome And Principe,"224,994",2021-11-13 12:32:58.256394
WSM,Samoa,"200,691",2021-11-13 12:32:58.256394
LCA,Saint Lucia,"184,671",2021-11-13 12:32:58.256394
GUM,Guam,"170,721",2021-11-13 12:32:58.256394
CUW,Curacao,"165,069",2021-11-13 12:32:58.256394
KIR,Kiribati,"122,070",2021-11-13 12:32:58.256394
FSM,Micronesia,"116,661",2021-11-13 12:32:58.256394
GRD,Grenada,"113,157",2021-11-13 12:32:58.256394
VCT,Saint Vincent And The Grenadines,"111,263",2021-11-13 12:32:58.256394
ABW,Aruba,"107,204",2021-11-13 12:32:58.256394
TON,Tonga,"107,167",2021-11-13 12:32:58.256394
VIR,United States Virgin Islands,"104,090",2021-11-13 12:32:58.256394
SYC,Seychelles,"99,044",2021-11-13 12:32:58.256394
ATG,Antigua And Barbuda,"99,002",2021-11-13 12:32:58.256394
IMN,Isle Of Man,"85,410",2021-11-13 12:32:58.256394
AND,Andorra,"77,355",2021-11-13 12:32:58.256394
DMA,Dominica,"72,167",2021-11-13 12:32:58.256394
CYM,Cayman Islands,"66,497",2021-11-13 12:32:58.256394
BMU,Bermuda,"62,090",2021-11-13 12:32:58.256394
MHL,Marshall Islands,"59,610",2021-11-13 12:32:58.256394
MNP,Northern Mariana Islands,"57,917",2021-11-13 12:32:58.256394
GRL,Greenland,"56,877",2021-11-13 12:32:58.256394
ASM,American Samoa,"55,100",2021-11-13 12:32:58.256394
KNA,Saint Kitts And Nevis,"53,544",2021-11-13 12:32:58.256394
FRO,Faroe Islands,"49,049",2021-11-13 12:32:58.256394
MAF,Sint Maarten,"43,412",2021-11-13 12:32:58.256394
MCO,Monaco,"39,511",2021-11-13 12:32:58.256394
MAF,Saint Martin,"39,234",2021-11-13 12:32:58.256394
TCA,Turks And Caicos Islands,"39,231",2021-11-13 12:32:58.256394
LIE,Liechtenstein,"38,250",2021-11-13 12:32:58.256394
SMR,San Marino,"34,017",2021-11-13 12:32:58.256394
GIB,Gibraltar,"33,698",2021-11-13 12:32:58.256394
PLW,Palau,"18,169",2021-11-13 12:32:58.256394
COK,Cook Islands,"17,565",2021-11-13 12:32:58.256394
AIA,Anguilla,"15,117",2021-11-13 12:32:58.256394
TUV,Tuvalu,"11,931",2021-11-13 12:32:58.256394
WLF,Wallis And Futuna,"11,094",2021-11-13 12:32:58.256394
NRU,Nauru,"10,876",2021-11-13 12:32:58.256394
BL,Saint Barthelemy,"9,907",2021-11-13 12:32:58.256394
SPM,Saint Pierre And Miquelon,"5,766",2021-11-13 12:32:58.256394
MSR,Montserrat,"4,977",2021-11-13 12:32:58.256394
FLK,Falkland Islands,"3,533",2021-11-13 12:32:58.256394
NIU,Niue,"1,619",2021-11-13 12:32:58.256394
TKL,Tokelau,"1,373",2021-11-13 12:32:58.256394
VAT,Vatican City,800,2021-11-13 12:32:58.256394
CHN,China,"1,446,020,939",2021-11-14 12:32:56.839742
IND,India,"1,398,414,239",2021-11-14 12:32:56.839742
USA,United States,"333,639,327",2021-11-14 12:32:56.839742
IDN,Indonesia,"277,423,112",2021-11-14 12:32:56.839742
PAK,Pakistan,"226,799,302",2021-11-14 12:32:56.839742
BRA,Brazil,"214,525,194",2021-11-14 12:32:56.839742
NGA,Nigeria,"213,368,822",2021-11-14 12:32:56.839742
BGD,Bangladesh,"166,901,468",2021-11-14 12:32:56.839742
RUS,Russia,"145,904,380",2021-11-14 12:32:56.839742
MEX,Mexico,"130,758,750",2021-11-14 12:32:56.839742
JPN,Japan,"125,893,530",2021-11-14 12:32:56.839742
ETH,Ethiopia,"118,962,130",2021-11-14 12:32:56.839742
PHL,Philippines,"111,595,598",2021-11-14 12:32:56.839742
EGY,Egypt,"104,975,618",2021-11-14 12:32:56.839742
VNM,Vietnam,"98,477,375",2021-11-14 12:32:56.839742
COD,Dr Congo,"93,429,902",2021-11-14 12:32:56.839742
TUR,Turkey,"85,322,746",2021-11-14 12:32:56.839742
IRN,Iran,"85,407,746",2021-11-14 12:32:56.839742
DEU,Germany,"83,948,119",2021-11-14 12:32:56.839742
THA,Thailand,"70,007,097",2021-11-14 12:32:56.839742
GBR,United Kingdom,"68,329,987",2021-11-14 12:32:56.839742
FRA,France,"65,485,703",2021-11-14 12:32:56.839742
TZA,Tanzania,"62,157,842",2021-11-14 12:32:56.839742
ITA,Italy,"60,337,715",2021-11-14 12:32:56.839742
ZAF,South Africa,"60,315,995",2021-11-14 12:32:56.839742
KEN,Kenya,"55,440,456",2021-11-14 12:32:56.839742
MMR,Myanmar,"54,952,774",2021-11-14 12:32:56.839742
KOR,South Korea,"51,321,705",2021-11-14 12:32:56.839742
COL,Colombia,"51,416,838",2021-11-14 12:32:56.839742
UGA,Uganda,"47,642,318",2021-11-14 12:32:56.839742
ESP,Spain,"46,739,892",2021-11-14 12:32:56.839742
ARG,Argentina,"45,758,868",2021-11-14 12:32:56.839742
SDN,Sudan,"45,304,314",2021-11-14 12:32:56.839742
DZA,Algeria,"44,898,680",2021-11-14 12:32:56.839742
UKR,Ukraine,"43,368,796",2021-11-14 12:32:56.839742
IRQ,Iraq,"41,541,272",2021-11-14 12:32:56.839742
AFG,Afghanistan,"40,177,008",2021-11-14 12:32:56.839742
CAN,Canada,"38,190,364",2021-11-14 12:32:56.839742
POL,Poland,"37,776,390",2021-11-14 12:32:56.839742
MAR,Morocco,"37,506,165",2021-11-14 12:32:56.839742
SAU,Saudi Arabia,"35,542,464",2021-11-14 12:32:56.839742
UZB,Uzbekistan,"34,108,191",2021-11-14 12:32:56.839742
AGO,Angola,"34,334,305",2021-11-14 12:32:56.839742
PER,Peru,"33,503,586",2021-11-14 12:32:56.839742
MYS,Malaysia,"32,927,734",2021-11-14 12:32:56.839742
MOZ,Mozambique,"32,501,078",2021-11-14 12:32:56.839742
GHA,Ghana,"31,978,280",2021-11-14 12:32:56.839742
YEM,Yemen,"30,738,839",2021-11-14 12:32:56.839742
NPL,Nepal,"29,855,949",2021-11-14 12:32:56.839742
VEN,Venezuela,"28,792,329",2021-11-14 12:32:56.839742
MDG,Madagascar,"28,702,012",2021-11-14 12:32:56.839742
CMR,Cameroon,"27,477,788",2021-11-14 12:32:56.839742
CIV,Ivory Coast,"27,305,377",2021-11-14 12:32:56.839742
PRK,North Korea,"25,927,042",2021-11-14 12:32:56.839742
AUS,Australia,"25,897,024",2021-11-14 12:32:56.839742
NER,Niger,"25,477,312",2021-11-14 12:32:56.839742
TWN,Taiwan,"23,869,481",2021-11-14 12:32:56.839742
LKA,Sri Lanka,"21,528,847",2021-11-14 12:32:56.839742
BFA,Burkina Faso,"21,719,355",2021-11-14 12:32:56.839742
MLI,Mali,"21,081,680",2021-11-14 12:32:56.839742
MWI,Malawi,"19,841,273",2021-11-14 12:32:56.839742
CHL,Chile,"19,252,226",2021-11-14 12:32:56.839742
ROU,Romania,"19,086,271",2021-11-14 12:32:56.839742
KAZ,Kazakhstan,"19,076,193",2021-11-14 12:32:56.839742
ZMB,Zambia,"19,121,749",2021-11-14 12:32:56.839742
SYR,Syria,"18,510,385",2021-11-14 12:32:56.839742
GTM,Guatemala,"18,374,369",2021-11-14 12:32:56.839742
ECU,Ecuador,"17,980,491",2021-11-14 12:32:56.839742
SEN,Senegal,"17,365,043",2021-11-14 12:32:56.839742
NLD,Netherlands,"17,187,161",2021-11-14 12:32:56.839742
KHM,Cambodia,"17,031,082",2021-11-14 12:32:56.839742
TCD,Chad,"17,097,926",2021-11-14 12:32:56.839742
SOM,Somalia,"16,533,571",2021-11-14 12:32:56.839742
ZWE,Zimbabwe,"15,179,409",2021-11-14 12:32:56.839742
GIN,Guinea,"13,631,992",2021-11-14 12:32:56.839742
RWA,Rwanda,"13,396,653",2021-11-14 12:32:56.839742
BEN,Benin,"12,573,638",2021-11-14 12:32:56.839742
BDI,Burundi,"12,391,137",2021-11-14 12:32:56.839742
TUN,Tunisia,"11,978,498",2021-11-14 12:32:56.839742
BOL,Bolivia,"11,892,600",2021-11-14 12:32:56.839742
BEL,Belgium,"11,648,845",2021-11-14 12:32:56.839742
HTI,Haiti,"11,593,700",2021-11-14 12:32:56.839742
SSD,South Sudan,"11,452,370",2021-11-14 12:32:56.839742
CUB,Cuba,"11,314,365",2021-11-14 12:32:56.839742
DOM,Dominican Republic,"10,993,022",2021-11-14 12:32:56.839742
CZE,Czech Republic,"10,729,879",2021-11-14 12:32:56.839742
GRC,Greece,"10,351,631",2021-11-14 12:32:56.839742
JOR,Jordan,"10,303,152",2021-11-14 12:32:56.839742
AZE,Azerbaijan,"10,254,742",2021-11-14 12:32:56.839742
PRT,Portugal,"10,156,730",2021-11-14 12:32:56.839742
SWE,Sweden,"10,182,968",2021-11-14 12:32:56.839742
HND,Honduras,"10,121,969",2021-11-14 12:32:56.839742
ARE,United Arab Emirates,"10,029,315",2021-11-14 12:32:56.839742
TJK,Tajikistan,"9,827,991",2021-11-14 12:32:56.839742
HUN,Hungary,"9,624,061",2021-11-14 12:32:56.839742
BLR,Belarus,"9,440,268",2021-11-14 12:32:56.839742
PNG,Papua New Guinea,"9,183,176",2021-11-14 12:32:56.839742
AUT,Austria,"9,057,268",2021-11-14 12:32:56.839742
ISR,Israel,"8,839,741",2021-11-14 12:32:56.839742
CHE,Switzerland,"8,738,976",2021-11-14 12:32:56.839742
SRB,Serbia,"8,682,942",2021-11-14 12:32:56.839742
TGO,Togo,"8,553,065",2021-11-14 12:32:56.839742
SLE,Sierra Leone,"8,202,642",2021-11-14 12:32:56.839742
HKG,Hong Kong,"7,573,698",2021-11-14 12:32:56.839742
LAO,Laos,"7,417,721",2021-11-14 12:32:56.839742
PRY,Paraguay,"7,251,994",2021-11-14 12:32:56.839742
LBY,Libya,"6,989,796",2021-11-14 12:32:56.839742
BGR,Bulgaria,"6,877,413",2021-11-14 12:32:56.839742
LBN,Lebanon,"6,758,770",2021-11-14 12:32:56.839742
NIC,Nicaragua,"6,731,601",2021-11-14 12:32:56.839742
KGZ,Kyrgyzstan,"6,666,992",2021-11-14 12:32:56.839742
SLV,El Salvador,"6,530,376",2021-11-14 12:32:56.839742
TKM,Turkmenistan,"6,150,143",2021-11-14 12:32:56.839742
SGP,Singapore,"5,914,707",2021-11-14 12:32:56.839742
DNK,Denmark,"5,821,216",2021-11-14 12:32:56.839742
COG,Republic Of The Congo,"5,708,892",2021-11-14 12:32:56.839742
FIN,Finland,"5,551,364",2021-11-14 12:32:56.839742
NOR,Norway,"5,482,695",2021-11-14 12:32:56.839742
SVK,Slovakia,"5,460,858",2021-11-14 12:32:56.839742
OMN,Oman,"5,269,383",2021-11-14 12:32:56.839742
PSE,Palestine,"5,267,527",2021-11-14 12:32:56.839742
LBR,Liberia,"5,226,211",2021-11-14 12:32:56.839742
CRI,Costa Rica,"5,155,708",2021-11-14 12:32:56.839742
IRL,Ireland,"4,999,153",2021-11-14 12:32:56.839742
CAF,Central African Republic,"4,952,883",2021-11-14 12:32:56.839742
NZL,New Zealand,"4,875,251",2021-11-14 12:32:56.839742
MRT,Mauritania,"4,821,810",2021-11-14 12:32:56.839742
PAN,Panama,"4,406,290",2021-11-14 12:32:56.839742
KWT,Kuwait,"4,352,715",2021-11-14 12:32:56.839742
HRV,Croatia,"4,072,777",2021-11-14 12:32:56.839742
MDA,Moldova,"4,020,196",2021-11-14 12:32:56.839742
GEO,Georgia,"3,976,079",2021-11-14 12:32:56.839742
ERI,Eritrea,"3,621,945",2021-11-14 12:32:56.839742
URY,Uruguay,"3,489,383",2021-11-14 12:32:56.839742
MNG,Mongolia,"3,348,266",2021-11-14 12:32:56.839742
BIH,Bosnia And Herzegovina,"3,255,957",2021-11-14 12:32:56.839742
JAM,Jamaica,"2,977,968",2021-11-14 12:32:56.839742
ARM,Armenia,"2,969,902",2021-11-14 12:32:56.839742
QAT,Qatar,"2,950,733",2021-11-14 12:32:56.839742
ALB,Albania,"2,870,885",2021-11-14 12:32:56.839742
PRI,Puerto Rico,"2,814,739",2021-11-14 12:32:56.839742
LTU,Lithuania,"2,677,711",2021-11-14 12:32:56.839742
NAM,Namibia,"2,604,546",2021-11-14 12:32:56.839742
GMB,Gambia,"2,513,157",2021-11-14 12:32:56.839742
BWA,Botswana,"2,413,897",2021-11-14 12:32:56.839742
GAB,Gabon,"2,298,894",2021-11-14 12:32:56.839742
LSO,Lesotho,"2,165,496",2021-11-14 12:32:56.839742
MKD,North Macedonia,"2,082,248",2021-11-14 12:32:56.839742
SVN,Slovenia,"2,078,724",2021-11-14 12:32:56.839742
GNB,Guinea Bissau,"2,033,242",2021-11-14 12:32:56.839742
LVA,Latvia,"1,859,843",2021-11-14 12:32:56.839742
BHR,Bahrain,"1,765,498",2021-11-14 12:32:56.839742
GNQ,Equatorial Guinea,"1,467,371",2021-11-14 12:32:56.839742
TTO,Trinidad And Tobago,"1,404,877",2021-11-14 12:32:56.839742
TLS,Timor Leste,"1,353,293",2021-11-14 12:32:56.839742
EST,Estonia,"1,324,639",2021-11-14 12:32:56.839742
MUS,Mauritius,"1,273,979",2021-11-14 12:32:56.839742
CYP,Cyprus,"1,218,724",2021-11-14 12:32:56.839742
DJI,Djibouti,"1,007,375",2021-11-14 12:32:56.839742
FJI,Fiji,"905,227",2021-11-14 12:32:56.839742
RU,Reunion,"904,007",2021-11-14 12:32:56.839742
COM,Comoros,"895,550",2021-11-14 12:32:56.839742
GUY,Guyana,"791,691",2021-11-14 12:32:56.839742
BTN,Bhutan,"783,038",2021-11-14 12:32:56.839742
SLB,Solomon Islands,"710,413",2021-11-14 12:32:56.839742
MAC,Macau,"661,944",2021-11-14 12:32:56.839742
LUX,Luxembourg,"638,227",2021-11-14 12:32:56.839742
MNE,Montenegro,"628,053",2021-11-14 12:32:56.839742
ESH,Western Sahara,"617,199",2021-11-14 12:32:56.839742
SUR,Suriname,"593,711",2021-11-14 12:32:56.839742
CPV,Cape Verde,"564,082",2021-11-14 12:32:56.839742
MDV,Maldives,"545,255",2021-11-14 12:32:56.839742
MLT,Malta,"443,330",2021-11-14 12:32:56.839742
BRN,Brunei,"443,034",2021-11-14 12:32:56.839742
BLZ,Belize,"407,644",2021-11-14 12:32:56.839742
BHS,Bahamas,"398,278",2021-11-14 12:32:56.839742
MTQ,Martinique,"374,472",2021-11-14 12:32:56.839742
ISL,Iceland,"344,172",2021-11-14 12:32:56.839742
VUT,Vanuatu,"317,194",2021-11-14 12:32:56.839742
NCL,New Caledonia,"289,174",2021-11-14 12:32:56.839742
BRB,Barbados,"287,848",2021-11-14 12:32:56.839742
PYF,French Polynesia,"283,076",2021-11-14 12:32:56.839742
MYT,Mayotte,"281,972",2021-11-14 12:32:56.839742
STP,Sao Tome And Principe,"225,006",2021-11-14 12:32:56.839742
WSM,Samoa,"200,695",2021-11-14 12:32:56.839742
LCA,Saint Lucia,"184,673",2021-11-14 12:32:56.839742
GUM,Guam,"170,725",2021-11-14 12:32:56.839742
CUW,Curacao,"165,071",2021-11-14 12:32:56.839742
KIR,Kiribati,"122,075",2021-11-14 12:32:56.839742
FSM,Micronesia,"116,664",2021-11-14 12:32:56.839742
GRD,Grenada,"113,158",2021-11-14 12:32:56.839742
VCT,Saint Vincent And The Grenadines,"111,263",2021-11-14 12:32:56.839742
ABW,Aruba,"107,204",2021-11-14 12:32:56.839742
TON,Tonga,"107,170",2021-11-14 12:32:56.839742
VIR,United States Virgin Islands,"104,089",2021-11-14 12:32:56.839742
SYC,Seychelles,"99,045",2021-11-14 12:32:56.839742
ATG,Antigua And Barbuda,"99,004",2021-11-14 12:32:56.839742
IMN,Isle Of Man,"85,410",2021-11-14 12:32:56.839742
AND,Andorra,"77,355",2021-11-14 12:32:56.839742
DMA,Dominica,"72,167",2021-11-14 12:32:56.839742
CYM,Cayman Islands,"66,497",2021-11-14 12:32:56.839742
BMU,Bermuda,"62,090",2021-11-14 12:32:56.839742
MHL,Marshall Islands,"59,610",2021-11-14 12:32:56.839742
MNP,Northern Mariana Islands,"57,917",2021-11-14 12:32:56.839742
GRL,Greenland,"56,877",2021-11-14 12:32:56.839742
ASM,American Samoa,"55,100",2021-11-14 12:32:56.839742
KNA,Saint Kitts And Nevis,"53,544",2021-11-14 12:32:56.839742
FRO,Faroe Islands,"49,049",2021-11-14 12:32:56.839742
MAF,Sint Maarten,"43,412",2021-11-14 12:32:56.839742
MCO,Monaco,"39,511",2021-11-14 12:32:56.839742
MAF,Saint Martin,"39,234",2021-11-14 12:32:56.839742
TCA,Turks And Caicos Islands,"39,231",2021-11-14 12:32:56.839742
LIE,Liechtenstein,"38,250",2021-11-14 12:32:56.839742
SMR,San Marino,"34,017",2021-11-14 12:32:56.839742
GIB,Gibraltar,"33,698",2021-11-14 12:32:56.839742
PLW,Palau,"18,169",2021-11-14 12:32:56.839742
COK,Cook Islands,"17,565",2021-11-14 12:32:56.839742
AIA,Anguilla,"15,117",2021-11-14 12:32:56.839742
TUV,Tuvalu,"11,931",2021-11-14 12:32:56.839742
WLF,Wallis And Futuna,"11,094",2021-11-14 12:32:56.839742
NRU,Nauru,"10,876",2021-11-14 12:32:56.839742
BL,Saint Barthelemy,"9,907",2021-11-14 12:32:56.839742
